TP,OPP,DTS,PNL Long,PNL Short,PNL Totale,Max Drawdown,Win Rate %,Median_CSV
100.0,25.0,40.0,224.5,72.0,296.5,794.75,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017664_1\..\salvataggi\csv_mediani\Mediano_TP100_DTS40.csv
120.0,30.0,10.0,196.5,124.0,320.5,723.5,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP120_DTS10.csv
120.0,30.0,20.0,169.5,112.0,281.5,762.5,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP120_DTS20.csv
120.0,30.0,30.0,147.0,93.0,240.0,804.0,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP120_DTS30.csv
120.0,30.0,40.0,116.5,69.5,186.0,858.0,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP120_DTS40.csv
140.0,35.0,10.0,-11.0,-37.25,-48.25,949.5,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017769_2\..\salvataggi\csv_mediani\Mediano_TP140_DTS10.csv
140.0,35.0,20.0,-6.25,5.5,-0.75,921.25,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP140_DTS20.csv
140.0,35.0,30.0,-38.25,-7.5,-45.75,966.25,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017813_4\..\salvataggi\csv_mediani\Mediano_TP140_DTS30.csv
140.0,35.0,40.0,-52.75,-31.0,-83.75,1021.75,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017790_3\..\salvataggi\csv_mediani\Mediano_TP140_DTS40.csv
160.0,40.0,10.0,-55.0,-19.5,-74.5,1034.5,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP160_DTS10.csv
160.0,40.0,20.0,-80.0,-55.0,-135.0,1095.0,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP160_DTS20.csv
160.0,40.0,30.0,-105.0,-3.0,-108.0,1090.0,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017751_1\..\salvataggi\csv_mediani\Mediano_TP160_DTS30.csv
160.0,40.0,40.0,-8.0,72.0,64.0,980.0,80.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017730_0\..\salvataggi\csv_mediani\Mediano_TP160_DTS40.csv
180.0,45.0,10.0,-40.25,-111.25,-151.5,1031.25,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP180_DTS10.csv
180.0,45.0,20.0,-60.25,-134.75,-195.0,1074.75,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP180_DTS20.csv
180.0,45.0,30.0,-68.25,-158.25,-226.5,1106.25,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP180_DTS30.csv
180.0,45.0,40.0,-91.75,-181.75,-273.5,1153.25,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP180_DTS40.csv
200.0,50.0,10.0,-71.0,-205.0,-276.0,1203.5,60.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017813_4\..\salvataggi\csv_mediani\Mediano_TP200_DTS10.csv
200.0,50.0,20.0,13.0,-207.0,-194.0,1146.5,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP200_DTS20.csv
200.0,50.0,30.0,14.5,-230.5,-216.0,1193.5,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP200_DTS30.csv
200.0,50.0,40.0,2.0,-254.0,-252.0,1229.5,70.0,C:\Users\Fiordok\Desktop\Macchinetta_IG\Simulatore\BATCH_OTT_1787085017649_0\..\salvataggi\csv_mediani\Mediano_TP200_DTS40.csv
40.0,10.0,10.0,-75.0,-133.5,-208.5,670.0,30.0,
40.0,10.0,20.0,-73.0,-84.0,-157.0,641.0,50.0,
40.0,10.0,30.0,-54.0,-89.0,-143.0,632.0,40.0,
40.0,10.0,40.0,-67.5,-94.0,-161.5,650.5,40.0,
60.0,15.0,10.0,177.75,83.0,260.75,415.75,70.0,
60.0,15.0,20.0,165.5,49.0,214.5,462.0,70.0,
60.0,15.0,30.0,238.5,15.0,253.5,438.0,70.0,
60.0,15.0,40.0,230.0,38.25,268.25,430.75,70.0,
80.0,20.0,10.0,258.5,50.5,309.0,538.0,70.0,
80.0,20.0,20.0,240.0,27.0,267.0,580.0,70.0,
80.0,20.0,30.0,231.5,59.5,291.0,576.0,70.0,
80.0,20.0,40.0,281.0,50.0,331.0,559.0,80.0,
100.0,25.0,10.0,390.25,528.75,919.0,601.0,80.0,
100.0,25.0,20.0,371.75,518.75,890.5,629.5,80.0,
100.0,25.0,30.0,353.25,508.75,862.0,658.0,70.0,
100.0,25.0,40.0,407.5,498.75,906.25,640.0,80.0,
120.0,30.0,10.0,248.5,303.0,551.5,744.5,70.0,
120.0,30.0,20.0,293.5,359.5,653.0,698.5,80.0,
120.0,30.0,30.0,283.5,349.5,633.0,718.5,80.0,
120.0,30.0,40.0,273.5,339.5,613.0,738.5,80.0,
140.0,35.0,10.0,-180.75,123.25,-57.5,804.75,50.0,
140.0,35.0,20.0,-212.75,104.75,-108.0,855.25,50.0,
140.0,35.0,30.0,-244.75,86.25,-158.5,905.75,50.0,
140.0,35.0,40.0,-185.0,67.75,-117.25,883.75,60.0,
160.0,40.0,10.0,-186.0,61.0,-125.0,913.0,60.0,
160.0,40.0,20.0,-218.0,47.0,-171.0,959.0,60.0,
160.0,40.0,30.0,-230.0,28.5,-201.5,1009.5,60.0,
160.0,40.0,40.0,-166.0,-2.0,-168.0,1004.0,60.0,
180.0,45.0,10.0,-283.75,-136.75,-420.5,1118.0,50.0,
180.0,45.0,20.0,-263.75,-172.25,-436.0,1178.5,50.0,
180.0,45.0,30.0,-288.75,-207.75,-496.5,1239.0,50.0,
180.0,45.0,40.0,-194.75,-139.5,-334.25,1133.0,60.0,
200.0,50.0,10.0,-150.0,-237.0,-387.0,1262.0,60.0,
200.0,50.0,20.0,-175.0,-269.0,-444.0,1319.0,50.0,
200.0,50.0,30.0,-185.5,-198.0,-383.5,1293.5,60.0,
200.0,50.0,40.0,-189.0,-221.5,-410.5,1345.5,60.0,
40.0,10.0,10.0,-99.0,-8.5,-107.5,617.5,30.0,
40.0,10.0,20.0,-139.5,-27.0,-166.5,676.5,20.0,
40.0,10.0,30.0,-139.0,-45.5,-184.5,702.5,20.0,
40.0,10.0,40.0,-166.0,-64.0,-230.0,753.0,20.0,
60.0,15.0,10.0,158.75,189.0,347.75,496.0,50.0,
60.0,15.0,20.0,133.75,203.5,337.25,518.5,60.0,
60.0,15.0,30.0,116.25,228.75,345.0,528.0,70.0,
60.0,15.0,40.0,142.0,213.75,355.75,524.75,70.0,
80.0,20.0,10.0,408.5,307.0,715.5,531.5,80.0,
80.0,20.0,20.0,390.0,379.0,769.0,504.0,90.0,
80.0,20.0,30.0,371.5,421.5,793.0,490.0,90.0,
80.0,20.0,40.0,414.0,413.0,827.0,466.0,90.0,
100.0,25.0,10.0,347.0,480.5,827.5,642.5,80.0,
100.0,25.0,20.0,311.5,458.5,770.0,700.0,80.0,
100.0,25.0,30.0,406.5,500.75,907.25,607.75,90.0,
100.0,25.0,40.0,384.5,558.5,943.0,584.5,90.0,
120.0,30.0,10.0,254.5,82.0,336.5,683.5,80.0,
120.0,30.0,20.0,236.0,50.0,286.0,734.0,80.0,
120.0,30.0,30.0,217.5,94.5,312.0,723.0,80.0,
120.0,30.0,40.0,199.0,67.5,266.5,768.5,80.0,
140.0,35.0,10.0,-69.0,-18.0,-87.0,832.5,60.0,
140.0,35.0,20.0,-59.25,-53.5,-112.75,875.75,60.0,
140.0,35.0,30.0,-86.25,-89.0,-175.25,938.25,60.0,
140.0,35.0,40.0,-113.25,-124.5,-237.75,1000.75,60.0,
160.0,40.0,10.0,-168.5,128.5,-40.0,990.0,60.0,
160.0,40.0,20.0,-197.0,105.0,-92.0,1042.0,60.0,
160.0,40.0,30.0,-225.5,81.5,-144.0,1094.0,60.0,
160.0,40.0,40.0,-152.0,160.0,8.0,1006.0,70.0,
180.0,45.0,10.0,116.5,-6.0,110.5,1041.5,80.0,
180.0,45.0,20.0,200.25,67.75,268.0,929.0,80.0,
180.0,45.0,30.0,186.75,44.25,231.0,966.0,80.0,
180.0,45.0,40.0,173.25,20.75,194.0,1003.0,80.0,
200.0,50.0,10.0,-42.0,-62.5,-104.5,1232.0,60.0,
200.0,50.0,20.0,-69.0,-87.5,-156.5,1284.0,60.0,
200.0,50.0,30.0,-96.0,-112.5,-208.5,1336.0,60.0,
200.0,50.0,40.0,-0.5,-15.0,-15.5,1193.0,70.0,
40.0,10.0,10.0,-36.0,24.5,-11.5,526.0,50.0,
40.0,10.0,20.0,-51.0,19.5,-31.5,546.0,50.0,
40.0,10.0,30.0,-66.0,14.5,-51.5,566.0,50.0,
40.0,10.0,40.0,-90.0,9.5,-80.5,595.0,50.0,
60.0,15.0,10.0,286.75,369.25,656.0,337.0,90.0,
60.0,15.0,20.0,268.25,364.25,632.5,360.5,80.0,
60.0,15.0,30.0,249.75,359.25,609.0,384.0,80.0,
60.0,15.0,40.0,231.25,354.25,585.5,407.5,80.0,
80.0,20.0,10.0,252.5,263.5,516.0,461.0,80.0,
80.0,20.0,20.0,239.0,245.0,484.0,493.0,80.0,
80.0,20.0,30.0,225.5,226.5,452.0,525.0,80.0,
80.0,20.0,40.0,212.0,208.0,420.0,557.0,80.0,
100.0,25.0,10.0,278.0,205.5,483.5,624.0,70.0,
100.0,25.0,20.0,311.75,178.5,490.25,633.5,80.0,
100.0,25.0,30.0,298.25,155.25,453.5,670.25,80.0,
100.0,25.0,40.0,284.75,128.25,413.0,710.75,80.0,
120.0,30.0,10.0,206.0,128.0,334.0,656.0,70.0,
120.0,30.0,20.0,184.0,112.5,296.5,693.5,60.0,
120.0,30.0,30.0,166.5,85.5,252.0,738.0,60.0,
120.0,30.0,40.0,144.5,58.5,203.0,787.0,60.0,
140.0,35.0,10.0,130.25,-75.75,54.5,759.25,80.0,
140.0,35.0,20.0,108.25,-104.25,4.0,809.75,80.0,
140.0,35.0,30.0,86.25,-115.25,-29.0,860.25,60.0,
140.0,35.0,40.0,64.25,-143.75,-79.5,910.75,60.0,
160.0,40.0,10.0,12.0,-41.5,-29.5,901.5,60.0,
160.0,40.0,20.0,11.0,-65.0,-54.0,926.0,60.0,
160.0,40.0,30.0,104.5,-88.5,16.0,896.0,70.0,
160.0,40.0,40.0,86.0,-112.0,-26.0,938.0,70.0,
180.0,45.0,10.0,109.25,-190.75,-81.5,1078.25,70.0,
180.0,45.0,20.0,85.75,-139.5,-53.75,1097.75,70.0,
180.0,45.0,30.0,62.25,-166.5,-104.25,1148.25,70.0,
180.0,45.0,40.0,38.75,-193.5,-154.75,1198.75,60.0,
200.0,50.0,10.0,-16.0,-232.0,-248.0,1260.5,60.0,
200.0,50.0,20.0,-19.5,-264.0,-283.5,1321.0,50.0,
200.0,50.0,30.0,55.0,-178.5,-123.5,1226.0,60.0,
200.0,50.0,40.0,35.0,-205.5,-170.5,1273.0,60.0,
40.0,10.0,10.0,-14.5,-18.0,-32.5,477.0,50.0,
40.0,10.0,20.0,-28.0,-23.0,-51.0,495.5,40.0,
40.0,10.0,30.0,-41.5,-28.0,-69.5,514.0,40.0,
40.0,10.0,40.0,-55.0,-33.0,-88.0,532.5,40.0,
60.0,15.0,10.0,303.5,135.25,438.75,377.25,70.0,
60.0,15.0,20.0,293.5,104.75,398.25,417.75,70.0,
60.0,15.0,30.0,283.5,123.0,406.5,417.75,80.0,
60.0,15.0,40.0,267.0,158.25,425.25,407.25,80.0,
80.0,20.0,10.0,153.5,-25.5,128.0,573.0,70.0,
80.0,20.0,20.0,135.0,-54.0,81.0,620.0,70.0,
80.0,20.0,30.0,173.0,-26.5,146.5,576.5,80.0,
80.0,20.0,40.0,163.0,-54.0,109.0,614.0,70.0,
100.0,25.0,10.0,146.5,145.25,291.75,728.25,80.0,
100.0,25.0,20.0,132.25,116.75,249.0,771.0,60.0,
100.0,25.0,30.0,105.25,88.25,193.5,826.5,50.0,
100.0,25.0,40.0,82.0,72.25,154.25,878.25,50.0,
120.0,30.0,10.0,192.0,114.0,306.0,790.5,70.0,
120.0,30.0,20.0,165.0,85.5,250.5,846.0,70.0,
120.0,30.0,30.0,138.0,57.0,195.0,901.5,60.0,
120.0,30.0,40.0,111.0,114.5,225.5,890.5,70.0,
140.0,35.0,10.0,-35.75,48.5,12.75,888.5,60.0,
140.0,35.0,20.0,26.0,13.0,39.0,916.5,70.0,
140.0,35.0,30.0,11.0,57.25,68.25,911.75,70.0,
140.0,35.0,40.0,-4.0,39.0,35.0,945.0,70.0,
160.0,40.0,10.0,-122.5,-128.5,-251.0,1071.0,60.0,
160.0,40.0,20.0,-131.0,-45.0,-176.0,1036.0,70.0,
160.0,40.0,30.0,-153.5,-48.5,-202.0,1082.0,50.0,
160.0,40.0,40.0,-176.0,-72.0,-248.0,1128.0,50.0,
180.0,45.0,10.0,-108.5,-81.25,-189.75,1191.0,50.0,
180.0,45.0,20.0,-140.5,-106.25,-246.75,1248.0,50.0,
180.0,45.0,30.0,-77.25,83.25,6.0,1071.75,60.0,
180.0,45.0,40.0,-100.75,68.25,-32.5,1110.25,60.0,
200.0,50.0,10.0,-78.0,-100.0,-178.0,1278.0,60.0,
200.0,50.0,20.0,-113.5,-100.0,-213.5,1338.5,60.0,
200.0,50.0,30.0,-149.0,-125.0,-274.0,1399.0,60.0,
200.0,50.0,40.0,-184.5,-150.0,-334.5,1459.5,50.0,
40.0,10.0,10.0,-60.5,-91.0,-151.5,556.0,30.0,
40.0,10.0,20.0,-40.0,-101.0,-141.0,551.0,30.0,
40.0,10.0,30.0,-45.0,-111.0,-156.0,566.0,30.0,
40.0,10.0,40.0,-50.0,-121.0,-171.0,581.0,30.0,
60.0,15.0,10.0,180.5,142.5,323.0,354.25,70.0,
60.0,15.0,20.0,161.25,129.0,290.25,387.0,70.0,
60.0,15.0,30.0,135.75,117.75,253.5,423.75,70.0,
60.0,15.0,40.0,110.25,105.25,215.5,461.75,70.0,
80.0,20.0,10.0,342.0,183.5,525.5,511.5,70.0,
80.0,20.0,20.0,337.0,178.0,515.0,542.0,70.0,
80.0,20.0,30.0,322.0,159.5,481.5,575.5,70.0,
80.0,20.0,40.0,307.0,141.0,448.0,609.0,70.0,
100.0,25.0,10.0,418.0,259.0,677.0,600.5,80.0,
100.0,25.0,20.0,396.0,240.5,636.5,641.0,80.0,
100.0,25.0,30.0,377.75,222.0,599.75,677.75,80.0,
100.0,25.0,40.0,355.75,203.5,559.25,718.25,80.0,
120.0,30.0,10.0,219.0,60.5,279.5,697.0,80.0,
120.0,30.0,20.0,207.0,41.5,248.5,743.0,80.0,
120.0,30.0,30.0,180.0,18.0,198.0,793.5,80.0,
120.0,30.0,40.0,153.0,-5.5,147.5,844.0,70.0,
140.0,35.0,10.0,-23.25,86.5,63.25,778.5,70.0,
140.0,35.0,20.0,-34.25,69.75,35.5,823.75,70.0,
140.0,35.0,30.0,17.0,47.75,64.75,836.5,70.0,
140.0,35.0,40.0,-3.0,25.75,22.75,878.5,70.0,
160.0,40.0,10.0,11.5,51.0,62.5,929.5,70.0,
160.0,40.0,20.0,-17.0,103.0,86.0,932.0,80.0,
160.0,40.0,30.0,-45.5,84.5,39.0,979.0,80.0,
160.0,40.0,40.0,-74.0,66.0,-8.0,1026.0,70.0,
180.0,45.0,10.0,214.5,-14.5,200.0,961.0,70.0,
180.0,45.0,20.0,199.5,-38.0,161.5,999.5,70.0,
180.0,45.0,30.0,184.5,-49.5,135.0,1026.0,70.0,
180.0,45.0,40.0,169.5,27.25,196.75,995.75,70.0,
200.0,50.0,10.0,58.0,99.0,157.0,1085.5,80.0,
200.0,50.0,20.0,120.5,80.5,201.0,1101.5,90.0,
200.0,50.0,30.0,214.5,87.0,301.5,1051.0,90.0,
200.0,50.0,40.0,196.0,68.5,264.5,1088.0,80.0,
40.0,10.0,10.0,-73.0,-132.0,-205.0,549.5,20.0,
40.0,10.0,20.0,-54.0,-154.0,-208.0,559.5,30.0,
40.0,10.0,30.0,-59.0,-135.0,-194.0,552.5,40.0,
40.0,10.0,40.0,-64.0,-148.5,-212.5,571.0,40.0,
60.0,15.0,10.0,111.25,196.75,308.0,303.25,90.0,
60.0,15.0,20.0,94.25,191.75,286.0,325.25,80.0,
60.0,15.0,30.0,77.25,186.75,264.0,347.25,80.0,
60.0,15.0,40.0,117.5,181.75,299.25,320.25,90.0,
80.0,20.0,10.0,108.5,141.5,250.0,523.0,70.0,
80.0,20.0,20.0,90.0,111.0,201.0,572.0,60.0,
80.0,20.0,30.0,71.5,193.0,264.5,535.5,70.0,
80.0,20.0,40.0,127.0,306.0,433.0,418.0,90.0,
100.0,25.0,10.0,287.75,115.25,403.0,692.0,60.0,
100.0,25.0,20.0,264.25,101.0,365.25,729.75,60.0,
100.0,25.0,30.0,307.0,270.75,577.75,574.75,80.0,
100.0,25.0,40.0,288.5,262.25,550.75,601.75,80.0,
120.0,30.0,10.0,143.0,157.0,300.0,589.5,80.0,
120.0,30.0,20.0,121.0,138.5,259.5,630.0,80.0,
120.0,30.0,30.0,99.0,120.0,219.0,670.5,80.0,
120.0,30.0,40.0,77.0,183.0,260.0,644.5,80.0,
140.0,35.0,10.0,-60.25,39.5,-20.75,768.0,60.0,
140.0,35.0,20.0,-87.25,33.5,-53.75,818.5,60.0,
140.0,35.0,30.0,-102.0,96.75,-5.25,789.25,60.0,
140.0,35.0,40.0,-132.5,78.25,-54.25,838.25,60.0,
160.0,40.0,10.0,-91.5,-45.5,-137.0,879.0,60.0,
160.0,40.0,20.0,-115.0,-69.0,-184.0,926.0,60.0,
160.0,40.0,30.0,-138.5,-92.5,-231.0,973.0,60.0,
160.0,40.0,40.0,-162.0,-104.0,-266.0,1008.0,60.0,
180.0,45.0,10.0,-141.5,9.0,-132.5,1001.0,70.0,
180.0,45.0,20.0,-161.5,-18.0,-179.5,1048.0,70.0,
180.0,45.0,30.0,-181.5,-45.0,-226.5,1095.0,60.0,
180.0,45.0,40.0,-201.5,-72.0,-273.5,1142.0,60.0,
200.0,50.0,10.0,-17.5,-42.5,-60.0,1150.0,60.0,
200.0,50.0,20.0,-37.5,-37.5,-75.0,1190.0,60.0,
200.0,50.0,30.0,-43.0,-32.5,-75.5,1215.5,60.0,
200.0,50.0,40.0,-41.5,-52.5,-94.0,1259.0,60.0,
40.0,10.0,10.0,-113.0,115.0,2.0,494.0,60.0,
40.0,10.0,20.0,-125.0,115.0,-10.0,506.0,50.0,
40.0,10.0,30.0,-138.5,115.0,-23.5,519.5,40.0,
40.0,10.0,40.0,-152.0,115.0,-37.0,533.0,40.0,
60.0,15.0,10.0,159.25,185.75,345.0,385.5,70.0,
60.0,15.0,20.0,140.75,163.75,304.5,426.0,70.0,
60.0,15.0,30.0,171.0,187.5,358.5,388.5,80.0,
60.0,15.0,40.0,161.0,170.5,331.5,415.5,80.0,
80.0,20.0,10.0,119.5,165.5,285.0,601.0,60.0,
80.0,20.0,20.0,91.0,142.0,233.0,653.0,60.0,
80.0,20.0,30.0,128.5,121.5,250.0,657.0,60.0,
80.0,20.0,40.0,105.0,98.0,203.0,704.0,60.0,
100.0,25.0,10.0,219.0,280.5,499.5,684.25,60.0,
100.0,25.0,20.0,195.5,253.5,449.0,734.75,60.0,
100.0,25.0,30.0,172.0,226.5,398.5,785.25,60.0,
100.0,25.0,40.0,148.5,199.5,348.0,835.75,60.0,
120.0,30.0,10.0,175.5,252.5,428.0,751.0,70.0,
120.0,30.0,20.0,175.5,229.0,404.5,774.5,70.0,
120.0,30.0,30.0,160.5,205.5,366.0,813.0,70.0,
120.0,30.0,40.0,242.0,182.0,424.0,816.5,70.0,
140.0,35.0,10.0,111.0,-46.0,65.0,804.75,60.0,
140.0,35.0,20.0,96.0,-74.5,21.5,848.25,60.0,
140.0,35.0,30.0,81.0,1.25,82.25,822.5,70.0,
140.0,35.0,40.0,66.0,-22.25,43.75,861.0,60.0,
160.0,40.0,10.0,68.5,-58.5,10.0,950.0,70.0,
160.0,40.0,20.0,124.0,-74.0,50.0,932.0,70.0,
160.0,40.0,30.0,109.0,-106.0,3.0,979.0,70.0,
160.0,40.0,40.0,94.0,-42.0,52.0,952.0,70.0,
180.0,45.0,10.0,121.5,-78.0,43.5,1036.5,90.0,
180.0,45.0,20.0,94.5,-19.75,74.75,1059.25,90.0,
180.0,45.0,30.0,79.5,-39.75,39.75,1094.25,80.0,
180.0,45.0,40.0,49.0,-59.75,-10.75,1144.75,70.0,
200.0,50.0,10.0,-98.0,-91.0,-189.0,1264.0,70.0,
200.0,50.0,20.0,-14.0,-94.0,-108.0,1233.0,70.0,
200.0,50.0,30.0,-41.0,-126.0,-167.0,1292.0,70.0,
200.0,50.0,40.0,-68.0,-158.0,-226.0,1351.0,70.0,
40.0,10.0,10.0,-156.0,-17.5,-173.5,632.0,10.0,
40.0,10.0,20.0,-186.5,-36.0,-222.5,681.0,10.0,
40.0,10.0,30.0,-181.5,-19.0,-200.5,670.0,20.0,
40.0,10.0,40.0,-207.0,-32.5,-239.5,709.0,20.0,
60.0,15.0,10.0,140.25,249.5,389.75,385.0,90.0,
60.0,15.0,20.0,125.25,227.5,352.75,422.0,70.0,
60.0,15.0,30.0,110.25,205.5,315.75,459.0,70.0,
60.0,15.0,40.0,95.25,240.75,336.0,447.0,80.0,
80.0,20.0,10.0,149.5,-9.0,140.5,557.5,60.0,
80.0,20.0,20.0,136.0,-41.0,95.0,603.0,60.0,
80.0,20.0,30.0,122.5,-73.0,49.5,648.5,60.0,
80.0,20.0,40.0,109.0,-105.0,4.0,694.0,50.0,
100.0,25.0,10.0,140.5,137.75,278.25,721.75,60.0,
100.0,25.0,20.0,113.5,114.25,227.75,772.25,60.0,
100.0,25.0,30.0,217.0,90.75,307.75,732.25,60.0,
100.0,25.0,40.0,203.5,67.25,270.75,769.25,60.0,
120.0,30.0,10.0,222.5,23.0,245.5,701.0,70.0,
120.0,30.0,20.0,193.0,-0.5,192.5,754.0,60.0,
120.0,30.0,30.0,159.0,-24.0,135.0,811.5,60.0,
120.0,30.0,40.0,125.0,-47.5,77.5,869.0,60.0,
140.0,35.0,10.0,-21.5,-93.25,-114.75,858.5,50.0,
140.0,35.0,20.0,-57.0,-121.75,-178.75,922.5,50.0,
140.0,35.0,30.0,-92.5,-150.25,-242.75,986.5,50.0,
140.0,35.0,40.0,-128.0,-161.25,-289.25,1050.5,50.0,
160.0,40.0,10.0,-138.5,-142.0,-280.5,1000.5,60.0,
160.0,40.0,20.0,-167.0,-174.0,-341.0,1061.0,60.0,
160.0,40.0,30.0,-195.5,-206.0,-401.5,1121.5,50.0,
160.0,40.0,40.0,-224.0,-238.0,-462.0,1182.0,50.0,
180.0,45.0,10.0,12.0,38.5,50.5,1074.5,70.0,
180.0,45.0,20.0,70.25,18.5,88.75,1067.75,80.0,
